Item_name,Item_href,Brand,Model,Energy_Efficiency,Capacity,Noise_Level,Installation_Type,Part_No,Color,Control_Console,Voltage,Wattage,ASIN,Best_Sellers_Rank_Category_AC,Best_Sellers_Rank_Category_home_kitchen,MRP,Offer_Price,No_of_Reviews,Review_1,Review_2,Review_3,Review_4,Review_5,Review_6,Review_7,Review_8,good_service,bad_service,good_installation,bad_installation,good_cooling,bad_cooling,noise
"Blue Star 3HW24FA1 Split AC (2 Ton, 3 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",http://www.amazon.in/Blue-Star-3HW24FA1-Rating-Aluminium/dp/B00REFX6ZA/ref=sr_1_306/255-2574919-0037163?ie=UTF8&qid=1485080008&s=kitchen&sr=1-306,Blue Star,3HW24FA1,3 Star Rating,2 tons,,Split,,White,Remote Control,230 Volts,2000 Watts,B00REFX6ZA,#364,"#3,55,899",45600.0,42800.0,,,,,,,,,,4,3,3,10,0.0,0.0,0.0
"Blue Star 5W18GA Window AC (1.5 Ton, 5 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Blue-Star-5W18GA-Window-Rating/dp/B00U24YUD2/ref=sr_1_291/255-2574919-0037163?ie=UTF8&qid=1485080008&s=kitchen&sr=1-291,Blue Star,5W18GA,5 Star Rating,1.5 tons,52 dB,Window,,White,Remote Control,230 Volts,1505 Watts,B00U24YUD2,#310,"#3,04,997",33500.0,31500.0,2 reviews,"Good AC with a very low noise operation system. As far as saving electricity is concerned, not sure whether it is saving as much as it should. But, never the less, its worth a buy!",Awesome Air conditioner with almost no noise. Perfect cooling . Should prefer buying this over all other.,,,,,,,4,3,3,10,1.0,0.0,0.0
"Blue Star BI-5HW09SAFU Split AC (0.75 Ton, 5 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Blue-Star-BI-5HW09SAFU-Rating-Copper/dp/B01CFY9I6A/ref=sr_1_455/255-1904269-2261837?ie=UTF8&qid=1485080007&s=kitchen&sr=1-455,Blue Star,BI-5HW09SAFU,5 Star Rating,0.75 tons,,Split,,White,Remote Control,230 Volts,,B01CFY9I6A,,,,32290.0,,,,,,,,,,4,3,3,10,0.0,0.0,0.0
"Blue Star BI-5CNHW12PAFU Split AC (1 Ton, 4.71 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Blue-Star-BI-5CNHW12PAFU-Rating-Copper/dp/B01CY2QGAE/ref=sr_1_447/255-1904269-2261837?ie=UTF8&qid=1485080007&s=kitchen&sr=1-447,Blue Star,BI-5CNHW12PAFU,5 Star Rating,1 tons,,Split,,White,Remote Control,230 Volts,,B01CY2QGAE,#517,"#5,10,408",,38290.0,,,,,,,,,,4,3,3,10,0.0,0.0,0.0
"Blue Star BS-5CNHW18PAFU-SMRT Split AC (1.5 Ton, 4.75 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Blue-Star-BS-5CNHW18PAFU-SMRT-Rating-Copper/dp/B01CY2QGFO/ref=sr_1_446/255-1904269-2261837?ie=UTF8&qid=1485080007&s=kitchen&sr=1-446,Blue Star,BS-5CNHW18PAFU-SMRT,5 Star Rating,1.5 tons,,Split,,White,Remote Control,230 Volts,,B01CY2QGFO,,,,48000.0,,,,,,,,,,4,3,3,10,0.0,0.0,0.0
"Blue Star BI-5HW18ZAGTX Split AC (1.5 Ton, 5 Star Rating, Champagne Gold, Aluminium): Amazon.in: Home & Kitchen",http://www.amazon.in/Blue-Star-BI-5HW18ZAGTX-Champagne-Aluminium/dp/B01CFY9AYA/ref=sr_1_456/255-1904269-2261837?ie=UTF8&qid=1485080007&s=kitchen&sr=1-456,Blue Star,BI-5HW18ZAGTX,5 Star Rating,1.5 tons,,Split,,Champagne Gold,Remote Control,230 Volts,,B01CFY9AYA,#659,"#6,30,613",,44800.0,,,,,,,,,,4,3,3,10,0.0,0.0,0.0
"Blue Star BI-5HW12ZAWTU Split AC (1 Ton, 3.52 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Blue-Star-BI-5HW12ZAWTU-Rating-Copper/dp/B01CY2QC5I/ref=sr_1_450/255-1904269-2261837?ie=UTF8&qid=1485080007&s=kitchen&sr=1-450,Blue Star,BI-5HW12ZAWTU,4 Star Rating,1 tons,,Split,,White,Remote Control,230 Volts,,B01CY2QC5I,,,,37500.0,,,,,,,,,,4,3,3,10,0.0,0.0,0.0
"Blue Star BI-5HW18ZARTU Split AC (1.5 Ton, 3.52 Star Rating, Wine Red, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Blue-Star-BI-5HW18ZARTU-Rating-Copper/dp/B01CY2QC9Y/ref=sr_1_448/255-1904269-2261837?ie=UTF8&qid=1485080007&s=kitchen&sr=1-448,Blue Star,BI-5HW18ZARTU,4 Star Rating,1.5 tons,,Split,,Wine Red,Remote Control,230 Volts,,B01CY2QC9Y,,,,41400.0,,,,,,,,,,4,3,3,10,0.0,0.0,0.0
"Blue Star BI-5HW18ZAWTU Split AC (1.5 Ton, 3.52 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Blue-Star-BI-5HW18ZAWTU-Rating-Copper/dp/B01CY2QBZE/ref=sr_1_451/255-1904269-2261837?ie=UTF8&qid=1485080007&s=kitchen&sr=1-451,Blue Star,BI-5HW18ZAWTU,4 Star Rating,1.5 tons,,Split,,White,Remote Control,230 Volts,,B01CY2QBZE,,,,41699.0,,,,,,,,,,4,3,3,10,0.0,0.0,0.0
"Blue Star 5HW12SC1 Split AC (1 Ton, 5 Star Rating, White): Amazon.in: Home & Kitchen",http://www.amazon.in/Blue-Star-5HW12SC1-Split-Rating/dp/B00YH8JDAY/ref=sr_1_543/253-2784943-2189700?ie=UTF8&qid=1485080007&s=kitchen&sr=1-543,Blue Star,5HW12SC1,5 Star Rating,1 tons,43 dB,Split,5HW12SC1,White,Remote Control,230 Volts,1005 Watts,B00YH8JDAY,,,36400.0,36200.0,,,,,,,,,,4,3,3,10,0.0,0.0,0.0
"Blue Star BI-5HW12ZAGTX Split AC (1 Ton, 5 Star Rating, Champagne Gold): Amazon.in: Home & Kitchen",http://www.amazon.in/Blue-Star-BI-5HW12ZAGTX-Rating-Champagne/dp/B01CFY9AQS/ref=sr_1_458/253-6029875-4538509?ie=UTF8&qid=1485080008&s=kitchen&sr=1-458,Blue Star,BI-5HW12ZAGTX,5 Star Rating,1 tons,,Split,,Champagne Gold,Remote Control,,,B01CFY9AQS,,,,37100.0,,,,,,,,,,4,3,3,10,0.0,0.0,0.0
"Blue Star BI-5HW12ZARTX Split AC (1 Ton, 3 Star Rating, Wine Red): Amazon.in: Home & Kitchen",http://www.amazon.in/Blue-Star-BI-5HW12ZARTX-Split-Rating/dp/B01CFY9AP4/ref=sr_1_459/253-6029875-4538509?ie=UTF8&qid=1485080008&s=kitchen&sr=1-459,Blue Star,BI-5HW12ZARTX,5 Star Rating,1 tons,,Split,,Wine Red,Remote Control,,,B01CFY9AP4,,,,37100.0,,,,,,,,,,4,3,3,10,0.0,0.0,0.0
"Blue Star 3HW12HAF1 Split AC (1 Ton, 3 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",http://www.amazon.in/Blue-Star-3HW12HAF1-Rating-Aluminium/dp/B00REFXAM4/ref=sr_1_305/255-2574919-0037163?ie=UTF8&qid=1485080008&s=kitchen&sr=1-305,Blue Star,3HW12HAF1,3 Star Rating,1 tons,,Split,,White,,230 Volts,1115 Watts,B00REFXAM4,#323,"#3,18,991",32800.0,31000.0,,,,,,,,,,4,3,3,10,0.0,0.0,0.0
"Blue Star BO-5HW18SAX Split AC (1.5 Ton, 5 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",http://www.amazon.in/Blue-Star-BO-5HW18SAX-Rating-Aluminium/dp/B01BNBSBUU/ref=sr_1_484?ie=UTF8&qid=1485080079&s=kitchen&sr=1-484,Blue Star,5HW18SAX,5 Star Rating,1.5 tons,,Split,,White,Remote Control,240 Volts,,B01BNBSBUU,,,,39000.0,,,,,,,,,,4,3,3,10,0.0,0.0,0.0
"Blue Star 3HW12JBG3 Split AC (1 Ton, 3 Star Rating, White): Amazon.in: Home & Kitchen",http://www.amazon.in/Blue-Star-3HW12JBG3-Split-Rating/dp/B01BNJB67M/ref=sr_1_483?ie=UTF8&qid=1485080079&s=kitchen&sr=1-483,Blue Star,3HW12JBG3,3 Star Rating,1 tons,40 dB,Split,,White,Remote Control,230 Volts,1085 Watts,B01BNJB67M,#472,"#4,48,689",,30000.0,,,,,,,,,,4,3,3,10,0.0,0.0,0.0
"Blue Star BI-5HW12ZARTU Split AC (1 Ton, 3.52 Star Rating, Wine Red, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Blue-Star-BI-5HW12ZARTU-Rating-Copper/dp/B01CY2QC7G/ref=sr_1_449/253-4723874-9064548?ie=UTF8&qid=1485082726&s=kitchen&sr=1-449,Blue Star,BI-5HW12ZARTU,4 Star Rating,1 tons,,Split,,Wine Red,Remote Control,230 Volts,,B01CY2QC7G,,,,34200.0,,,,,,,,,,4,3,3,10,0.0,0.0,0.0
"Blue Star 3HW12VD Split AC(1 Ton, 3 Star Rating, White): Amazon.in: Home & Kitchen",http://www.amazon.in/Blue-Star-3HW12VD-Split-Rating/dp/B00RYIJS5E/ref=sr_1_740/253-9613733-1627749?ie=UTF8&qid=1485080232&s=kitchen&sr=1-740,Blue Star,3HW12VD,3 Star Rating,1 tons,39 dB,Split,,White,Remote Control,230 Volts,1095 Watts,B00RYIJS5E,,,,30000.0,,,,,,,,,,4,3,3,10,0.0,0.0,0.0
"Blue Star 3HW12JAR1 Split AC (1 Ton, Red): Amazon.in: Home & Kitchen",http://www.amazon.in/Blue-Star-3HW12JAR1-Split-Ton/dp/B00RXDKJ6C/ref=sr_1_743/253-9613733-1627749?ie=UTF8&qid=1485080232&s=kitchen&sr=1-743,Blue Star,3HW12JAR1,3 Star Rating,1 tons,40 dB,Split,,Red,,230 Volts,,B00RXDKJ6C,,,,44000.0,,,,,,,,,,4,3,3,10,0.0,0.0,0.0
"Blue Star 5HW12ZAWF1 Split AC (1 Ton, 5 Star Rating, White): Amazon.in: Home & Kitchen",http://www.amazon.in/Blue-Star-5HW12ZAWF1-Split-Rating/dp/B00REFYKK0/ref=sr_1_793/253-2439363-4557959?ie=UTF8&qid=1485080232&s=kitchen&sr=1-793,Blue Star,5HW12ZAWF1,5 Star Rating,1 tons,,Split,,White,,230 Volts,990 Watts,B00REFYKK0,,,,36400.0,,,,,,,,,,4,3,3,10,0.0,0.0,0.0
"Blue Star 2W18LB Window AC (1.5 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Blue-Star-2W18LB-Window-Rating/dp/B00REFW4XU/ref=sr_1_808/253-2439363-4557959?ie=UTF8&qid=1485080232&s=kitchen&sr=1-808,Blue Star,2W18LB,2 Star Rating,1.5 tons,55 dB,Window,,White,,230 Volts,1750 Watts,B00REFW4XU,#391,"#3,76,636",28500.0,27036.0,,,,,,,,,,4,3,3,10,0.0,0.0,0.0
"Blue Star 3HW24JA1 Split AC (2 Ton, 3 Star Rating, ): Amazon.in: Home & Kitchen",http://www.amazon.in/Blue-Star-3HW24JA1-Split-Rating/dp/B00RCI7NNU/ref=sr_1_810/253-2439363-4557959?ie=UTF8&qid=1485080232&s=kitchen&sr=1-810,Blue Star,3HW24JA1,3 Star Rating,2 tons,48 dB,Split,3HW24JA1,white,Remote Control,230 Volts,,B00RCI7NNU,,,,43800.0,,,,,,,,,,4,3,3,10,0.0,0.0,0.0
"Blue Star 3WAE181YC Window AC (1.5 Ton, 3 Star Rating, White): Amazon.in: Home & Kitchen",http://www.amazon.in/Blue-Star-3WAE181YC-Window-Rating/dp/B00REFWGUQ/ref=sr_1_806/253-2439363-4557959?ie=UTF8&qid=1485080232&s=kitchen&sr=1-806,Blue Star,3WAE181YC,3 Star Rating,1.5 tons,55 dB,Window,,White,Remote Control,230 Volts,1690 Watts,B00REFWGUQ,,,,35400.0,,,,,,,,,,4,3,3,10,0.0,0.0,0.0
"Blue Star 3HW12JBG1 Split AC (1 Ton, 3 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",http://www.amazon.in/Blue-Star-3HW12JBG1-Rating-Aluminium/dp/B00REFWRQ4/ref=sr_1_805/253-2439363-4557959?ie=UTF8&qid=1485080232&s=kitchen&sr=1-805,Blue Star,3HW12JBG1,3 Star Rating,1 tons,40 dB,Split,,White,,230 Volts,1085 Watts,B00REFWRQ4,#400,"#3,86,002",32700.0,31700.0,,,,,,,,,,4,3,3,10,0.0,0.0,0.0
"Blue Star 2WAE181YD Window AC (1.5 Ton, 2 Star Rating, White ): Amazon.in: Home & Kitchen",http://www.amazon.in/Blue-Star-2WAE181YD-Window-Rating/dp/B00REFW9BM/ref=sr_1_807/253-2439363-4557959?ie=UTF8&qid=1485080232&s=kitchen&sr=1-807,Blue Star,2WAE181YD,2 Star Rating,1.5 tons,55 dB,Window,,White,Remote Control,230 Volts,1845 Watts,B00REFW9BM,,,,26100.0,,,,,,,,,,4,3,3,10,0.0,0.0,0.0
"Blue Star 5HW18SAF1 Split AC (1.5 Ton, 5 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",http://www.amazon.in/Blue-Star-5HW18SAF1-Rating-Aluminium/dp/B00REFYHDU/ref=sr_1_794/253-2439363-4557959?ie=UTF8&qid=1485080232&s=kitchen&sr=1-794,Blue Star,5HW18SAF1,5 Star Rating,1.5 tons,,Split,,White,,230 Volts,1450 Watts,B00REFYHDU,,,43600.0,41200.0,,,,,,,,,,4,3,3,10,0.0,0.0,0.0
"Blue Star 5HW12ZCS1 Split AC (1 Ton, 5 Star Rating, Silver, Aluminium): Amazon.in: Home & Kitchen",http://www.amazon.in/Blue-Star-5HW12ZCS1-Rating-Aluminium/dp/B00REFY2X0/ref=sr_1_798/253-2439363-4557959?ie=UTF8&qid=1485080232&s=kitchen&sr=1-798,Blue Star,5HW12ZCS1,5 Star Rating,1 tons,,Split,,Silver,,230 Volts,1005 Watts,B00REFY2X0,,,,35300.0,,,,,,,,,,4,3,3,10,0.0,0.0,0.0
"Blue Star 3HW24HAF1 Split AC (2 Ton, 3 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",http://www.amazon.in/Blue-Star-3HW24HAF1-Rating-Aluminium/dp/B00REFXGOQ/ref=sr_1_801/253-2439363-4557959?ie=UTF8&qid=1485080232&s=kitchen&sr=1-801,Blue Star,3HW24HAF1,3 Star Rating,2 tons,48 dB,Split,,White,,,1910 Watts,B00REFXGOQ,,,,46700.0,,,,,,,,,,4,3,3,10,0.0,0.0,0.0
"Blue Star 5HW12ZCR1 Split AC (1 Ton, 5 Star Rating, Red, Aluminium): Amazon.in: Home & Kitchen",http://www.amazon.in/Blue-Star-5HW12ZCR1-Rating-Aluminium/dp/B00REFY6ZY/ref=sr_1_796/253-2439363-4557959?ie=UTF8&qid=1485080232&s=kitchen&sr=1-796,Blue Star,5HW12ZCR1,5 Star Rating,1 tons,,Split,5HW12ZCR1,Red,,230 Volts,1005 Watts,B00REFY6ZY,#481,"#4,59,128",37100.0,32000.0,1 review,Very good for ac,,,,,,,,4,3,3,10,0.0,0.0,0.0
"Blue Star 5HW12ZCG1 Split AC (1 Ton, 5 Star Rating, Golden, Aluminium): Amazon.in: Home & Kitchen",http://www.amazon.in/Blue-Star-5HW12ZCG1-Rating-Aluminium/dp/B00REFY4AG/ref=sr_1_797/253-2439363-4557959?ie=UTF8&qid=1485080232&s=kitchen&sr=1-797,Blue Star,5HW12ZCG1,5 Star Rating,1 tons,43 dB,Split,,Golden,,230 Volts,1005 Watts,B00REFY4AG,,,,36000.0,,,,,,,,,,4,3,3,10,0.0,0.0,0.0
"Blue Star 2HW24OB1 Split AC (2 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Blue-Star-2HW24OB1-Rating-Copper/dp/B00RZCR8U6/ref=sr_1_730/253-9613733-1627749?ie=UTF8&qid=1485080232&s=kitchen&sr=1-730,Blue Star,2HW24OB1,2 Star Rating,2 tons,44 dB,Split,,White,,230 Volts,2100 Watts,B00RZCR8U6,#701,"#6,48,629",45500.0,41066.0,,,,,,,,,,4,3,3,10,0.0,0.0,0.0
"Blue Star 3HW09VC Split AC(0.75 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Blue-Star-3HW09VC-Rating-Copper/dp/B00RZCRS9C/ref=sr_1_729/253-9613733-1627749?ie=UTF8&qid=1485080232&s=kitchen&sr=1-729,Blue Star,3HW09VC,3 Star Rating,0.75 tons,41 dB,Split,,White,Remote Control,230 Volts,800 Watts,B00RZCRS9C,,,28800.0,27900.0,,,,,,,,,,4,3,3,10,0.0,0.0,0.0
"Blue Star 3HW18FB Split AC(1.5 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Blue-Star-3HW18FB-Rating-Copper/dp/B00U24XQO6/ref=sr_1_669/253-4784406-9164839?ie=UTF8&qid=1485080232&s=kitchen&sr=1-669,Blue Star,3HW18FB,3 Star Rating,1.5 tons,,Split,,White,Remote Control,230 Volts,1550 Watts,B00U24XQO6,#473,"#4,50,533",,32600.0,1 review,"Before Buy Check Compressor Voice, Compressor Voice is High in Compare of Other A/c",,,,,,,,4,3,3,10,0.0,0.0,0.0
"Blue Star 3HW18VD Split AC(1.5 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Blue-Star-3HW18VD-Rating-Copper/dp/B00U24Y0J6/ref=sr_1_668/253-4784406-9164839?ie=UTF8&qid=1485080232&s=kitchen&sr=1-668,Blue Star,3HW18VD,3 Star Rating,1.5 tons,,Split,,White,Remote Control,230 Volts,1595 Watts,B00U24Y0J6,,,,36000.0,,,,,,,,,,4,3,3,10,0.0,0.0,0.0
"Blue Star HNHW18BAFI Inverter AC (1.5 Ton, White): Amazon.in: Home & Kitchen",http://www.amazon.in/Blue-Star-HNHW18BAFI-Inverter-White/dp/B00U24ZEFU/ref=sr_1_659/253-4784406-9164839?ie=UTF8&qid=1485080232&s=kitchen&sr=1-659,Blue Star,HNHW18BAFI,Inverter,1.5 tons,38 dB,Split,,White,Remote Control,230 Volts,,B00U24ZEFU,,,83580.0,46000.0,,,,,,,,,,4,3,3,10,0.0,0.0,0.0
"Blue Star 3WAE181YD Window AC (1.5 Ton, 3 Star Rating, White): Amazon.in: Home & Kitchen",http://www.amazon.in/Blue-Star-3WAE181YD-Window-Rating/dp/B00U24YRGM/ref=sr_1_663/253-4784406-9164839?ie=UTF8&qid=1485080232&s=kitchen&sr=1-663,Blue Star,3WAE181YD,3 Star Rating,1.5 tons,55 dB,Window,,White,Remote Control,230 Volts,1750 Watts,B00U24YRGM,,,31500.0,29500.0,,,,,,,,,,4,3,3,10,0.0,0.0,0.0
"Blue Star 5W12GA Window AC (1.0 Ton, 5 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Blue-Star-5W12GA-Window-Rating/dp/B00U24YHU8/ref=sr_1_666/253-4784406-9164839?ie=UTF8&qid=1485080232&s=kitchen&sr=1-666,Blue Star,5W12GA,5 Star Rating,1 tons,52 dB,Window,,White,Remote Control,230 Volts,1135 Watts,B00U24YHU8,,,28000.0,25490.0,,,,,,,,,,4,3,3,10,0.0,0.0,0.0
"Blue Star HNHW09CAF Inverter AC (0.8 Ton, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Blue-Star-HNHW09CAF-Inverter-Copper/dp/B00U24Z4Q4/ref=sr_1_662/253-4784406-9164839?ie=UTF8&qid=1485080232&s=kitchen&sr=1-662,Blue Star,HNHW09CAF,Inverter,0.8 tons,,Split,,White,Remote Control,230 Volts,,B00U24Z4Q4,,,39500.0,39400.0,,,,,,,,,,4,3,3,10,0.0,0.0,0.0
"Blue Star HNHW18CBF Inverter AC (1.5 Ton, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Blue-Star-HNHW18CBF-Inverter-Copper/dp/B00U24ZB9O/ref=sr_1_660/253-4784406-9164839?ie=UTF8&qid=1485080232&s=kitchen&sr=1-660,Blue Star,HNHW18CBF,Inverter,1.5 tons,,Split,,White,Remote Control,230 Volts,,B00U24ZB9O,,,53200.0,52000.0,,,,,,,,,,4,3,3,10,0.0,0.0,0.0
"Blue Star 2W18GA Window AC (1.5 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Blue-Star-2W18GA-Window-Rating/dp/B00U24YKP0/ref=sr_1_665/253-4784406-9164839?ie=UTF8&qid=1485080232&s=kitchen&sr=1-665,Blue Star,2W18GA,2 Star Rating,1.5 tons,57 dB,Window,,White,Remote Control,230 Volts,2080 Watts,B00U24YKP0,,,28500.0,27036.0,,,,,,,,,,4,3,3,10,0.0,0.0,0.0
"Blue Star 3W18GA Window AC (1.5 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Blue-Star-3W18GA-Window-Rating/dp/B00U24YNL6/ref=sr_1_664/253-4784406-9164839?ie=UTF8&qid=1485080232&s=kitchen&sr=1-664,Blue Star,3W18GA,3 Star Rating,1.5 tons,52 dB,Window,,White,Remote Control,230 Volts,1685 Watts,B00U24YNL6,#388,"#3,73,633",30000.0,25780.0,,,,,,,,,,4,3,3,10,0.0,0.0,0.0
"Blue Star 5HW18SB Split AC(1.5 Ton, 5 Star Rating, White): Amazon.in: Home & Kitchen",http://www.amazon.in/Blue-Star-5HW18SB-Split-Rating/dp/B00U24Y7CQ/ref=sr_1_667/253-4784406-9164839?ie=UTF8&qid=1485080232&s=kitchen&sr=1-667,Blue Star,5HW18SB,5 Star Rating,1.5 tons,,Split,,White,Remote Control,230 Volts,1440 Watts,B00U24Y7CQ,#438,"#4,07,288",,39500.0,3 reviews,"this is the only available model from blue star with copper coiling, I am using it since 3 months and it works like a charm. but it is a bit costly.the features like filters etc are added advantage and since the coil is of copper , the AC has more life compared to alloy/aluminium condenser.I recommend you to go for this model instead of any other if you are buying a bluestar ac",I made a purchace 2 months ago and priviously i was a user of godreg inverter ac. But the colling rate it provide is super. It can condense a 159 sq feet room in just 3 min at 25 c. Happy with the product. It is super silent. Silent than a normal fan. I was going to purchase z series ac but it has all features of it and less expensive. Remote is another cool feature. It is performed by wifi. U doest want to aim at the ac for control. U can control it frm anywhere in room. Coolest looking remoteVery happy and u should go with it. Their service is also good. Better than godreg,"This the best ac u can get in this price, I bought it from local store at the same price with stabilizer include, it is comes with copper coil and blue fin which is very helpful for your money.No Corrosion. And it will looks very classy in your room.",,,,,,4,3,3,10,1.0,0.0,0.0
"Blue Star 3HW18HAF1 Split AC (1.5 Ton, 3 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",http://www.amazon.in/Blue-Star-3HW18HAF1-Rating-Aluminium/dp/B00REFXDFS/ref=sr_1_802/253-2439363-4557959?ie=UTF8&qid=1485080232&s=kitchen&sr=1-802,Blue Star,3HW18HAF1,3 Star Rating,1.5 tons,,Split,,White,,230 Volts,1530 Watts,B00REFXDFS,,,37900.0,34700.0,,,,,,,,,,4,3,3,10,0.0,0.0,0.0
"Blue Star 5HW12ZARF1 Split AC (1 Ton, 5 Star Rating, Wine Red, Aluminium): Amazon.in: Home & Kitchen",http://www.amazon.in/Blue-Star-5HW12ZARF1-Rating-Aluminium/dp/B00REFYQMC/ref=sr_1_791/254-1312083-3826263?ie=UTF8&qid=1485080232&s=kitchen&sr=1-791,Blue Star,5HW12ZARF1,5 Star Rating,1 tons,,Split,,Wine Red,,230 Volts,990 Watts,B00REFYQMC,,,,37100.0,,,,,,,,,,4,3,3,10,0.0,0.0,0.0
"Blue Star 5HW18ZAWF1 Split AC (1.5 Ton, 5 Star Rating, Pearl White, Aluminium): Amazon.in: Home & Kitchen",http://www.amazon.in/Blue-Star-5HW18ZAWF1-Rating-Aluminium/dp/B00REFYO10/ref=sr_1_792/254-1312083-3826263?ie=UTF8&qid=1485080232&s=kitchen&sr=1-792,Blue Star,5HW18ZAWF1,5 Star Rating,1.5 tons,,Split,,Pearl White,,230 Volts,1450 Watts,B00REFYO10,,,,43900.0,,,,,,,,,,4,3,3,10,0.0,0.0,0.0
"Blue Star HN4hpAFO Split AC (4.5 Ton, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Blue-Star-HN4hpAFO-Split-Copper/dp/B00REFYZZU/ref=sr_1_788/254-1312083-3826263?ie=UTF8&qid=1485080232&s=kitchen&sr=1-788,Blue Star,HN4hpAFO,Inverter,4.5 tons,,Split,,White,,,,B00REFYZZU,,,,115420.0,,,,,,,,,,4,3,3,10,0.0,0.0,0.0
"Blue Star 5HW18ZARF1 Split AC (1.5 Ton, 5 Star Rating, Wine Red, Aluminium): Amazon.in: Home & Kitchen",http://www.amazon.in/Blue-Star-5HW18ZARF1-Rating-Aluminium/dp/B00REFYTHE/ref=sr_1_790/254-1312083-3826263?ie=UTF8&qid=1485080232&s=kitchen&sr=1-790,Blue Star,5HW18ZARF1,5 Star Rating,1.5 tons,,Split,,Wine Red,,230 Volts,1450 Watts,B00REFYTHE,,,,44600.0,,,,,,,,,,4,3,3,10,0.0,0.0,0.0
"Blue Star HNHW24CBF Split AC (2 Ton, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Blue-Star-HNHW24CBF-Split-Copper/dp/B00REFYXLG/ref=sr_1_789/254-1312083-3826263?ie=UTF8&qid=1485080232&s=kitchen&sr=1-789,Blue Star,HNHW24CBF,Inverter,2 tons,,Split,,White,,230 Volts,,B00REFYXLG,,,66200.0,63400.0,,,,,,,,,,4,3,3,10,0.0,0.0,0.0
